id;institución;nombre;categoria;descripcion;enlace
3813;Ministerio de Gobernación -MINGOB-;Solvencia de remisión solicitada por empresas de sus empleados;Comunicaciones y Transporte;Se emite un certificado que acredite al usuario que no cuenta con ninguna multa correspondiente.;https://bit.ly/3vrI5Zg
3814;Ministerio de Gobernación -MINGOB-;Solvencia de remisión solicitada para seguros;Comunicaciones y Transporte;Se emite un certificado que acredite al usuario que no cuenta con ninguna multa correspondiente.;https://bit.ly/3vrI5Zg
3815;Ministerio de Gobernación -MINGOB-;Solvencia de remisión de prescripción de multa;Comunicaciones y Transporte;Se emite un certificado que acredite al usuario que no cuenta con ninguna multa correspondiente.;https://bit.ly/3vrI5Zg
3816;Ministerio de Gobernación -MINGOB-;Solvencia de remisión de devolución de vehículos;Comunicaciones y Transporte;Se emite un certificado que acredite al usuario que no cuenta con ninguna multa correspondiente.;https://bit.ly/3vrI5Zg
3817;Ministerio de Gobernación -MINGOB-;Certificación de registro de licencias de conducir por investigaciones del Ministerio Públco de todos los departamentos excepto Guatemala.;Comunicaciones y Transporte;El Ministerio Público solicita certificacion del sistema de licenica de conducir para investigaciones;https://bit.ly/3vrI5Zg
3818;Ministerio de Gobernación -MINGOB-;Certificación de registro de licencias de conducir por investigaciones del Organismo Judicial de todos los departamentos excepto Guatemala;Comunicaciones y Transporte;El Organismo Judicial solicita certificacion del sistema de licenica de conducir para investigaciones;https://bit.ly/3vrI5Zg
3819;Ministerio de Gobernación -MINGOB-;Certificación de registro de licencias de conducir por investigaciones de Superintencia de Administración Tributaria de todos los departamentos excepto Guatemala.;Comunicaciones y Transporte;La SAT  solicita certificacion del sistema de licenica de conducir para investigaciones;https://bit.ly/3vrI5Zg
3820;Ministerio de Gobernación -MINGOB-;CARNE DIPLOMATICOS;Comunicaciones y Transporte;Solicitud de carnet para diplomaticos;https://bit.ly/3vrI5Zg
3821;Ministerio de Gobernación -MINGOB-;PERMISOS DE CONDUCIR A EXTRANJEROS TEMPORALES;Comunicaciones y Transporte;SOLICITUD DE PERMISOS DE CONDUCIR SOLICITADOS POR PERSONAS CON TRAMITE DE RESIDENCIA, RESIDENCIA TEMPORAL, REFUGIADOS O DIPLOMATICOS;https://bit.ly/3vrI5Zg
3822;Ministerio de Gobernación -MINGOB-;PERMISO DE CONDUCIR PERSONAS EXTRANJERAS ASILADOS O REFUGIADOS;Comunicaciones y Transporte;SOLICITUD DE PERMISOS DE CONDUCIR SOLICITADOS POR PERSONAS CON TRAMITE DE RESIDENCIA, RESIDENCIA TEMPORAL, REFUGIADOS O DIPLOMATICOS;https://bit.ly/3vrI5Zg
3823;Ministerio de Gobernación -MINGOB-;CERTIFICACIONES DE REGISTRO DE LICENCIAS DE CONDUCIR POR INVESTIGACIONES DEL MINISTERIO PÚBLICO  DEL DEPARTAMENTO DE GUATEMALA.;Comunicaciones y Transporte;INFORMACIÓN SOLICITADA POR LAS DIFERENTES FISCALÍAS DE LA CIUDAD CAPITAL Y VILLA NUEVA, ESTO SE REALIZA SEGÚN LAS INVESTIGACIONES DEL MINISTERIO PÚBLICO PARA LA REALIZACIÓN DE INVESTIGACIONES;https://bit.ly/3vrI5Zg
3824;Ministerio de Gobernación -MINGOB-;CERTIFICACIONES DE REGISTRO DE LICENCIAS DE CONDUCIR POR INVESTIGACIONES DEL ORGANISMO JUDICIAL DEL DEPARTAMENTO DE GUATEMALA.;Comunicaciones y Transporte;INFORMACIÓN SOLICITADA POR LOS DIFERENTES ORGANOS DE JUSTICIA  DE LA CIUDAD CAPITAL Y VILLA NUEVA, ESTO SE REALIZA SEGÚN LAS INVESTIGACIONES DEL ORGANISMO JUDICIAL PARA LA REALIZACIÓN DE INVESTIGACIONES;https://bit.ly/3vrI5Zg
3825;Ministerio de Gobernación -MINGOB-;CERTIFICACIONES DE REGISTRO DE LICENCIAS DE CONDUCIR POR INVESTIGACIONES DE LA SUPERINTENDENCIA DE ADMINISTRACION TRIBUTARIA DEL DEPARTAMENTO GUATEMALA.;Comunicaciones y Transporte;INFORMACIÓN SOLICITADA POR LAS DIFERENTES UNIDADES DE LA SUPERINTENDENCIA DE ADMINISTRACIÓN TRIBUTARIA DE LA CIUDAD CAPITAL, ESTO SE REALIZA PARA LAS INVESTIGACIONES INTERNAS  PARA LA REALIZACIÓN DE SUS INVESTIGACIONES;https://bit.ly/3vrI5Zg
3826;Ministerio de Gobernación -MINGOB-;CERTIFICACIONES DE REGISTRO DE LICENCIAS DE CONDUCIR POR INVESTIGACIONES DE LA SUPERINTENDENCIA DE ADMINISTRACION TRIBUTARIA DEL DEPARTAMENTO GUATEMALA.;Comunicaciones y Transporte;INFORMACIÓN SOLICITADA POR LAS DIFERENTES UNIDADES DE LA SUPERINTENDENCIA DE ADMINISTRACIÓN TRIBUTARIA DE LA CIUDAD CAPITAL, ESTO SE REALIZA PARA LAS INVESTIGACIONES INTERNAS  PARA LA REALIZACIÓN DE SUS INVESTIGACIONES;https://bit.ly/3vrI5Zg
3827;Ministerio de Gobernación -MINGOB-;RESPUESTA AL ORGANISMO JUDICIAL SOBRE SOLVENCIAS DE LICENCIAS Y VEHÍCULOS;Comunicaciones y Transporte;El Organismo Judicial solicita solvencia de vehiculos y del sistema de licenica de conducir para investigaciones;https://bit.ly/3vrI5Zg
3828;Ministerio de Gobernación -MINGOB-;DEVOLUCIÓN DE LICENCIAS DE CONDUCIR VEHÍCULOS;Comunicaciones y Transporte;El usuario soliicita su licencia de conducir se verifica que no tenga multas pendienters;https://bit.ly/3vrI5Zg
3829;Ministerio de Gobernación -MINGOB-;RESPUESTAS AL MINISTERIO PÚBLICO SOBRE SOLVENCIAS DE LICENCIAS Y VEHÍCULOS.;Comunicaciones y Transporte;El  Minsiterio Público solicita solvencia de vehiculos y del sistema de licenica de conducir para investigaciones;https://bit.ly/3vrI5Zg
3830;Ministerio de Gobernación -MINGOB-;BLOQUEO DE LICENCIAS DE CONDUCIR DE JUZGADOS MUNICIPALES DE TRÁNSITO;Comunicaciones y Transporte;Es un trámite ordenado por Jueces de Asuntos Municipales mediante el cual se ordena al Depto. De tránsito el Bloqueo de la licencia de conducir de un conductor que haya cometido infracciones de tránsito sin haber solventado su situación Jurídica con la Municipalidad respectiva;https://bit.ly/3vrI5Zg
3831;Ministerio de Gobernación -MINGOB-;DESBLOQUEO DE LICENCIAS DE CONDUCIR DE JUZGADOS MUNICIPALES DE TRÁNSITO;Comunicaciones y Transporte;Es un trámite ordenado por Jueces de Asuntos Municipales mediante el cual se ordena al Depto. De tránsito el Desbloqueo de la licencia de conducir de un conductor en virtud de que un conductor bloqueado solventó su situación Jurídica con la Municipalidad respectiva.;https://bit.ly/3vrI5Zg
3832;Ministerio de Gobernación -MINGOB-;SUSPENSIONES DE LICENCIAS DE CONDUCIR, DE JUZGADOS PENALES;Comunicaciones y Transporte;Es un trámite ordenado por Jueces de Paz Penal mediante una sentencia resuelven la Cancelación por un plazo de tiempo determinado o indefinido de la licencia de conducir por la comisión del Delito de Responsabilidad de Conductores;https://bit.ly/3vrI5Zg
3833;Ministerio de Gobernación -MINGOB-;INFORME DE DATOS DE VEHÍCULOS AL MINISTERIO PÚBLICO;Comunicaciones y Transporte;Trámite solicitado por diversas Fiscalías del Ministerio Público mediante el cual solicitan información de Datos de Vehículo que obran en el Registro de Vehículos del Depto. De Tránsito;https://bit.ly/3vrI5Zg
3834;Ministerio de Gobernación -MINGOB-;ANOTACION Y LEVANTAMIENTOS  EN SISTEMA POR EMBARGOS, SECUESTRO, HURTO, ROBO;Comunicaciones y Transporte;Es un trámite ordenado por Jueces de Instancia Civil, de lo económico coactivo, instancia penal, Fiscalías del Mp, mediante el cual solicitan que se ingrese al sistema la anotación o levanto de embargo, secuestro, hurto o robo de vehículos;https://bit.ly/3vrI5Zg
3835;Ministerio de Gobernación -MINGOB-;ANOTACION DE PLACAS EXTRAVIADA;Comunicaciones y Transporte;Es un trámite ordenado por las diversas fiscalías del Ministerio Público en virtud de una denuncia por extravío de placa a efecto que se tome nota y si se encuentra la placa se remita información a la misma fiscalía;https://bit.ly/3vrI5Zg
3836;Ministerio de Gobernación -MINGOB-;ACTIVACION E INACTIVACION DE LICENCIAS DE CONDUCIR;Comunicaciones y Transporte;Es un trámite ordenado por las diversas fiscalías del Ministerio Público en virtud de una denuncia interpuesta por alguna Municipalidad en virtud que se le consigna su licencia de conduce por presumirse alteración de la misma;https://bit.ly/3vrI5Zg
3837;Ministerio de Gobernación -MINGOB-;ANOTACION DE VEHICULOS PENDIENTES DE LOCALIZACION;Comunicaciones y Transporte;Es un trámite mediante el cual Fiscalías del Ministerio Público solicitan que se retire del listado de Vehículos Pendientes de localización por hurto o robo en virtud que el mismo fue recuperado;https://bit.ly/3vrI5Zg
3838;Ministerio de Gobernación -MINGOB-;ENTREGA Y ARCHIVO DE BOLETAS DE AVISO REQUERIMIENTO DE PAGO Y CITACION;Comunicaciones y Transporte;Las boletas de Aviso y Requerimiento citación se imponen cuando se ha cometido una infracción a la Ley de Transito;https://bit.ly/3vrI5Zg
3839;Ministerio de Gobernación -MINGOB-;CONVENIO INTERINSTITUCIONAL ENTRE LOS MINISTERIOS DE RELACIONES EXTERIORES Y GOBERNACIÓN PARA LA EMISIÓN DEL DOCUMENTO OFICIAL PARA PODER CONDUCIR  A CONSULES, EMBAJADORES, INTEGRANTES DE MISIONES DIPLMATICAS;Comunicaciones y Transporte;Es un proceso del convenio de ayuda, para apoyo a los ciudadanos que tienen acreditación como funcionarios, o empleados de meisiones internacionales acreditados en Guatemala para la emision de permisis conducir;https://bit.ly/3vrI5Zg
3840;Ministerio de Gobernación -MINGOB-;AUTORIZACIÓN DE ESCUELAS DE APRENDIZAJE DE TRANSITO;Comunicaciones y Transporte;El proceso es inciado y aprobado por el Ministerio de Gobernacion el Departamento de Tránsito efectua la supervision correspondiente;https://bit.ly/3vrI5Zg
3841;Ministerio de Gobernación -MINGOB-;TRASLADO DE ADMINISTRACIÓN DE COMPETENCIA DE TRANSITO A MUNICIPALIDADES;Comunicaciones y Transporte;La municipalidad debe ingresar la solicitud  de la Administracion de competencia en materia de tránsito;https://bit.ly/3vrI5Zg
1638;Ministerio de la Defensa Nacional -MINDEF-;Certificado internacional de Protección al Buque.;Mediación y Diálogo;"Certificado expedido tras la verificación del 
Ministerio de la Defensa Nacional de que el sistema de protección del buque y todo equipo conexo cumple las prescripciones del capítulo XI-2 del 
convenio SOLAS y el Código PBIP.";https://dgam.mindef.mil.gt/AUTORIDAD/TROK/xtr12.html
1640;Ministerio de la Defensa Nacional -MINDEF-;REGISTRO DE TENENCIA DE ARMA DE FUEGO CON CONTRATO DE COMPRAVENTA PARA PERSONA INDIVIDUAL O JURÍDICA.;Mediación y Diálogo;REGISTRO DE TENENCIA DE ARMA DE FUEGO CON CONTRATO DE COMPRAVENTA PARA PERSONA INDIVIDUAL O JURÍDICA.;https://www.digecam.mil.gt/web/tramites.php
1641;Ministerio de la Defensa Nacional -MINDEF-;LICENCIA DE IMPORTACIÓN DE ARMAS DE FUEGO Y/O MUNICIONES POR PERSONA INDIVIDUAL;Mediación y Diálogo;LICENCIA DE IMPORTACIÓN DE ARMAS DE FUEGO Y/O MUNICIONES POR PERSONA INDIVIDUAL;https://www.digecam.mil.gt/web/tramites.php
1642;Ministerio de la Defensa Nacional -MINDEF-;EVALUACIÓN PARA PRIMERA LICENCIA DE PORTACIÓN DE ARMAS DE FUEGO.;Mediación y Diálogo;EVALUACIÓN PARA PRIMERA LICENCIA DE PORTACIÓN DE ARMAS DE FUEGO.;https://www.digecam.mil.gt/web/tramites.php
1643;Ministerio de la Defensa Nacional -MINDEF-;RENOVACIÓN DE LICENCIA DE PORTACIÓN DE ARMAS DE FUEGO PARA UNO, DOS O TRES AÑOS.;Mediación y Diálogo;RENOVACIÓN DE LICENCIA DE PORTACIÓN DE ARMAS DE FUEGO PARA UNO, DOS O TRES AÑOS.;https://www.digecam.mil.gt/web/tramites.php
1644;Ministerio de la Defensa Nacional -MINDEF-;AGREGAR Y/O SUPRIMIR ARMAS DE FUEGO A LA LICENCIA DE PORTACIÓN DE ARMA DE FUEGO.;Mediación y Diálogo;AGREGAR Y/O SUPRIMIR ARMAS DE FUEGO A LA LICENCIA DE PORTACIÓN DE ARMA DE FUEGO.;https://www.digecam.mil.gt/web/tramites.php
1645;Ministerio de la Defensa Nacional -MINDEF-;AVISO DE ROBO, HURTO, EXTRAVIO DE ARMAS DE FUEGO Y/O COMPONENTE ESPECIFICO PARA PERSONA INDIVIDUAL O JURIDICA;Mediación y Diálogo;AVISO DE ROBO, HURTO, EXTRAVIO DE ARMAS DE FUEGO Y/O COMPONENTE ESPECIFICO PARA PERSONA INDIVIDUAL O JURIDICA;https://www.digecam.mil.gt/web/tramites.php
1646;Ministerio de la Defensa Nacional -MINDEF-;REPOSICIÓN DE LICENCIA DE PORTACIÓN DE ARMAS DE FUEGO POR ROBO, HURTO, EXTRAVÍO O DETERIORO.;Mediación y Diálogo;REPOSICIÓN DE LICENCIA DE PORTACIÓN DE ARMAS DE FUEGO POR ROBO, HURTO, EXTRAVÍO O DETERIORO.;https://www.digecam.mil.gt/web/tramites.php
1647;Ministerio de la Defensa Nacional -MINDEF-;PRIMERA LICENCIA DE PORTACIÓN DE ARMAS DE FUEGO POR COMODATO;Mediación y Diálogo;PRIMERA LICENCIA DE PORTACIÓN DE ARMAS DE FUEGO POR COMODATO;https://www.digecam.mil.gt/web/trasladoEsporadico1.php
1648;Ministerio de la Defensa Nacional -MINDEF-;AGREGAR Y/O SUPRIMIR ARMA A LICENCIA DE PORTACIÓN DE ARMAS DE FUEGO POR COMODATO;Mediación y Diálogo;AGREGAR Y/O SUPRIMIR ARMA A LICENCIA DE PORTACIÓN DE ARMAS DE FUEGO POR COMODATO;https://www.digecam.mil.gt/web/trasladoEsporadico1.php
